id_rota;nome_usuario;latitude;longitude;elevacao;data;hora;cidade;estado;pais;data_carga_banco
11187035;TOYOTA_RAV4_HYBRID_2019;43.54496397078037;40.98065698519349;1425.3;2023-05-20;10:03:09;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54480303823948;40.980686992406845;1423.6;2023-05-20;10:03:11;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54473397135735;40.98070400767028;1423.5;2023-05-20;10:03:12;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.544643027707934;40.980730997398496;1423.6;2023-05-20;10:03:14;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54460597969592;40.98074398934841;1423.3;2023-05-20;10:03:15;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54453003965318;40.98076896741986;1422.5;2023-05-20;10:03:17;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54451201856136;40.98076402209699;1421.9;2023-05-20;10:03:18;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.544476982206106;40.98076796159148;1422.1;2023-05-20;10:03:20;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54446901939809;40.98076703958213;1422.4;2023-05-20;10:03:21;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.544429037719965;40.98076997324824;1421.6;2023-05-20;10:03:23;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54440196417272;40.98078003153205;1421.7;2023-05-20;10:03:24;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54438201524317;40.980794029310346;1422.9;2023-05-20;10:03:26;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54437396861613;40.98081196658313;1424.6;2023-05-20;10:03:27;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54435703717172;40.98083501681685;1425.6;2023-05-20;10:03:29;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.544333986938;40.9808689635247;1426.3;2023-05-20;10:03:31;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54432702995837;40.980880027636886;1426.9;2023-05-20;10:03:32;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.5443199891597;40.98089503124356;1427.4;2023-05-20;10:03:33;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54429199360311;40.98093199543655;1428.7;2023-05-20;10:03:35;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54426701553166;40.9809429757297;1428.0;2023-05-20;10:03:36;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54420599527657;40.98095403984189;1428.1;2023-05-20;10:03:38;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54413399472833;40.98095797933638;1429.0;2023-05-20;10:03:40;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54405403137207;40.98096602596343;1429.6;2023-05-20;10:03:42;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54402201250196;40.98096300847829;1430.2;2023-05-20;10:03:43;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54397499002516;40.98096401430666;1432.4;2023-05-20;10:03:45;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54394397698343;40.98096401430666;1433.6;2023-05-20;10:03:47;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54393199086189;40.980956973508;1434.2;2023-05-20;10:03:48;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54391103610397;40.98094901069999;1434.5;2023-05-20;10:03:49;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54387599974871;40.98093995824456;1434.6;2023-05-20;10:03:50;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54385496117175;40.980946999043226;1435.3;2023-05-20;10:03:52;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.543851021677256;40.980956973508;1436.4;2023-05-20;10:03:55;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.543827971443534;40.9809620026499;1437.0;2023-05-20;10:03:57;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54375102557242;40.98099301569164;1438.0;2023-05-20;10:03:59;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54369897395373;40.981009025126696;1438.1;2023-05-20;10:04:00;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.543656980618834;40.98101598210633;1438.3;2023-05-20;10:04:01;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54357198812068;40.98104297183454;1438.1;2023-05-20;10:04:03;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54352002032101;40.98105998709798;1437.5;2023-05-20;10:04:04;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.543424969539046;40.98108496516943;1435.2;2023-05-20;10:04:06;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54332698509097;40.98108102567494;1433.7;2023-05-20;10:04:08;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.543291026726365;40.98106803372502;1433.4;2023-05-20;10:04:09;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54324400424957;40.98105696961284;1432.6;2023-05-20;10:04:10;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54316999204457;40.9810449834913;1431.0;2023-05-20;10:04:12;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.543121041730046;40.98104196600616;1430.5;2023-05-20;10:04:13;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54307795874775;40.98103802651167;1429.8;2023-05-20;10:04:14;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54300796985626;40.98103400319815;1429.7;2023-05-20;10:04:16;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.542993972077966;40.981031991541386;1430.0;2023-05-20;10:04:17;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54294502176344;40.98101296462119;1429.6;2023-05-20;10:04:18;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54290302842856;40.98100500181317;1430.0;2023-05-20;10:04:20;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.542862040922046;40.98097398877144;1430.6;2023-05-20;10:04:21;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.5428180359304;40.98096300847829;1430.5;2023-05-20;10:04:23;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54278098791838;40.980968959629536;1429.9;2023-05-20;10:04:24;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54266095906496;40.98095596767962;1430.6;2023-05-20;10:04:26;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54254201985896;40.98094398155808;1431.5;2023-05-20;10:04:28;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54248502291739;40.98094398155808;1431.4;2023-05-20;10:04:29;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54237304069102;40.98094196990132;1432.0;2023-05-20;10:04:31;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54226499795914;40.980925960466266;1431.5;2023-05-20;10:04:33;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.542177993804216;40.98089503124356;1431.0;2023-05-20;10:04:35;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.542131977155805;40.980879021808505;1430.2;2023-05-20;10:04:36;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54208503849805;40.980858989059925;1429.3;2023-05-20;10:04:37;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.542001973837614;40.98082998767495;1428.3;2023-05-20;10:04:39;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54196802712977;40.9808190073818;1427.5;2023-05-20;10:04:40;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54187901131809;40.980793023481965;1427.2;2023-05-20;10:04:42;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.541831988841295;40.98078103736043;1427.5;2023-05-20;10:04:43;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.541787983849645;40.98076896741986;1426.7;2023-05-20;10:04:44;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.541725035756826;40.98075396381319;1423.9;2023-05-20;10:04:46;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54169704020023;40.980750024318695;1422.7;2023-05-20;10:04:47;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.541636019945145;40.980752035975456;1422.1;2023-05-20;10:04:49;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54155999608338;40.9807360265404;1422.2;2023-05-20;10:04:51;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54152202606201;40.98072001710534;1422.3;2023-05-20;10:04:52;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54148598387837;40.98070199601352;1422.4;2023-05-20;10:04:53;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54145497083664;40.980686992406845;1422.2;2023-05-20;10:04:54;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.541424041613936;40.98067902959883;1422.4;2023-05-20;10:04:55;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54139101691544;40.98067198880017;1422.0;2023-05-20;10:04:56;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54130803607404;40.980663020163774;1419.8;2023-05-20;10:04:58;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54124500416219;40.98065698519349;1416.6;2023-05-20;10:05:00;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54122103191912;40.98065396770835;1415.1;2023-05-20;10:05:01;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54118901304901;40.9806480165571;1414.3;2023-05-20;10:05:03;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54116998612881;40.98064499907196;1414.1;2023-05-20;10:05:04;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.5411429964006;40.980643993243575;1414.1;2023-05-20;10:05:05;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54110703803599;40.98063896410167;1414.1;2023-05-20;10:05:06;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54102003388107;40.98062798380852;1413.4;2023-05-20;10:05:08;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54097804054618;40.98061901517213;1412.4;2023-05-20;10:05:09;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54091199114919;40.980599988251925;1410.6;2023-05-20;10:05:11;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54088097810745;40.98060602322221;1410.2;2023-05-20;10:05:12;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54084099642933;40.98061398603022;1409.7;2023-05-20;10:05:13;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54080596007407;40.98061901517213;1409.8;2023-05-20;10:05:14;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54077201336622;40.980623960495;1410.2;2023-05-20;10:05:15;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.540710993111134;40.98064902238548;1411.2;2023-05-20;10:05:17;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54061803780496;40.98067601211369;1413.2;2023-05-20;10:05:19;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54054603725672;40.980686992406845;1415.0;2023-05-20;10:05:21;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54048904031515;40.980686992406845;1417.3;2023-05-20;10:05:23;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54045299813152;40.98068598657847;1418.9;2023-05-20;10:05:24;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54034503921866;40.98069503903389;1420.7;2023-05-20;10:05:26;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.54022400453687;40.98069302737713;1422.3;2023-05-20;10:05:28;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.540135994553566;40.98069503903389;1422.5;2023-05-20;10:05:29;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.540048990398645;40.98070702515543;1422.6;2023-05-20;10:05:30;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53997900150716;40.98071398213506;1422.9;2023-05-20;10:05:31;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.539856960996985;40.98071599379182;1424.8;2023-05-20;10:05:33;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.539810022339225;40.9807220287621;1425.3;2023-05-20;10:05:34;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53976098820567;40.98072404041886;1424.4;2023-05-20;10:05:35;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53968798182905;40.98072303459048;1425.7;2023-05-20;10:05:37;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.539640959352255;40.98072999157012;1426.8;2023-05-20;10:05:39;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.539617992937565;40.98073803819716;1427.6;2023-05-20;10:05:40;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.539574993774295;40.980770979076624;1429.1;2023-05-20;10:05:42;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53956300765276;40.98078397102654;1430.0;2023-05-20;10:05:43;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53953199461103;40.98082202486694;1430.7;2023-05-20;10:05:44;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.539513973519206;40.98083904013038;1431.8;2023-05-20;10:05:45;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.539487989619374;40.98085697740317;1433.8;2023-05-20;10:05:47;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.5394539590925;40.98084499128163;1439.5;2023-05-20;10:05:49;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53941498324275;40.98085999488831;1440.6;2023-05-20;10:05:50;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53940098546445;40.98084800876677;1441.2;2023-05-20;10:05:51;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.539376007393;40.98082202486694;1443.4;2023-05-20;10:05:53;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.539341976866126;40.980793023481965;1445.5;2023-05-20;10:05:55;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53930803015828;40.98076997324824;1447.6;2023-05-20;10:05:57;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53928699158132;40.98076703958213;1449.9;2023-05-20;10:05:59;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53928196243942;40.980770979076624;1450.9;2023-05-20;10:06:00;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53928196243942;40.98077801987529;1452.1;2023-05-20;10:06:05;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53918498381972;40.98083401098848;1457.2;2023-05-20;10:06:07;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53914801962674;40.98085303790867;1459.1;2023-05-20;10:06:09;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53913502767682;40.9808689635247;1460.2;2023-05-20;10:06:10;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53909999132157;40.98091498017311;1462.4;2023-05-20;10:06:12;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53905196301639;40.98097901791334;1464.7;2023-05-20;10:06:14;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53901198133826;40.981011958792806;1466.3;2023-05-20;10:06:15;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.5388770326972;40.9810640104115;1469.9;2023-05-20;10:06:18;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53866002522409;40.9811800159514;1472.4;2023-05-20;10:06:21;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.5385799780488;40.98121899180114;1473.3;2023-05-20;10:06:22;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.5385109949857;40.98124799318612;1473.4;2023-05-20;10:06:23;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53827998973429;40.98132200539112;1472.2;2023-05-20;10:06:26;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53821502998471;40.98134296014905;1472.5;2023-05-20;10:06:27;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.538157027214766;40.98135704174638;1473.1;2023-05-20;10:06:28;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53808402083814;40.98135796375573;1473.5;2023-05-20;10:06:30;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53800900280476;40.98135796375573;1471.9;2023-05-20;10:06:31;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53788604028523;40.98134296014905;1471.8;2023-05-20;10:06:33;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53784396313131;40.98134396597743;1471.5;2023-05-20;10:06:34;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53776399977505;40.981350000947714;1471.7;2023-05-20;10:06:36;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.5377009678632;40.981353018432856;1470.6;2023-05-20;10:06:37;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53762997314334;40.98134798929095;1469.8;2023-05-20;10:06:39;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53754598647356;40.98134698346257;1469.8;2023-05-20;10:06:40;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53748102672398;40.98133097402752;1468.0;2023-05-20;10:06:42;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53737700730562;40.98129400983453;1467.0;2023-05-20;10:06:44;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53726401925087;40.98123298957944;1466.1;2023-05-20;10:06:46;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53722495958209;40.98120700567961;1466.8;2023-05-20;10:06:47;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.537189001217484;40.98117699846625;1467.9;2023-05-20;10:06:48;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53713896125555;40.981136010959744;1468.6;2023-05-20;10:06:49;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53710903786123;40.981112038716674;1469.7;2023-05-20;10:06:51;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53705698624253;40.98110399208963;1472.6;2023-05-20;10:06:52;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53702203370631;40.981094017624855;1473.8;2023-05-20;10:06:53;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.536994038149714;40.98107700236142;1476.2;2023-05-20;10:06:55;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.5369620192796;40.98104598931968;1476.9;2023-05-20;10:06:56;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.536932012066245;40.98101397044957;1477.1;2023-05-20;10:06:57;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53689001873136;40.98097398877144;1477.9;2023-05-20;10:06:58;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53685799986124;40.98093803040683;1479.1;2023-05-20;10:07:00;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53682899847627;40.98091498017311;1480.8;2023-05-20;10:07:01;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53680603206158;40.98089100793004;1481.8;2023-05-20;10:07:02;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.5367580037564;40.98084499128163;1483.7;2023-05-20;10:07:04;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53672397322953;40.98079000599682;1485.9;2023-05-20;10:07:06;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53670000098646;40.98076301626861;1486.8;2023-05-20;10:07:07;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53665800765157;40.9807169996202;1488.5;2023-05-20;10:07:09;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.536588018760085;40.98069503903389;1490.7;2023-05-20;10:07:11;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.5365460254252;40.98068104125559;1492.0;2023-05-20;10:07:12;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53649699129164;40.98065799102187;1493.0;2023-05-20;10:07:13;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53643203154206;40.98062597215176;1495.4;2023-05-20;10:07:15;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53636497631669;40.980581967160106;1496.4;2023-05-20;10:07:17;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53624201379717;40.98054399713874;1495.2;2023-05-20;10:07:19;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53613900020719;40.98052103072405;1495.7;2023-05-20;10:07:21;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53604897856712;40.98050703294575;1495.3;2023-05-20;10:07:23;Зеленчукский район;RU-KC;RU;2023-11-19
11187035;TOYOTA_RAV4_HYBRID_2019;43.53592400439084;40.98050602711737;1492.8;2023-05-20;10:07:25;Зеленчукский район;RU-KC;RU;2023-11-19
