id;username;latitude;longitude;elevacao;data;hora
9781892;HONDA_ACCORD_2018;24.8948422;121.1303043;216.904;2023-08-29;00:35:06
9781892;HONDA_ACCORD_2018;24.8948357;121.1302801;216.884;2023-08-29;00:35:06
9781892;HONDA_ACCORD_2018;24.8948292;121.1302555;216.874;2023-08-29;00:35:06
9781892;HONDA_ACCORD_2018;24.8948226;121.1302312;216.869;2023-08-29;00:35:06
9781892;HONDA_ACCORD_2018;24.894816;121.1302068;216.86;2023-08-29;00:35:07
9781892;HONDA_ACCORD_2018;24.8948094;121.1301824;216.859;2023-08-29;00:35:07
9781892;HONDA_ACCORD_2018;24.8948029;121.1301582;216.843;2023-08-29;00:35:07
9781892;HONDA_ACCORD_2018;24.8947961;121.1301337;216.824;2023-08-29;00:35:07
9781892;HONDA_ACCORD_2018;24.8947895;121.1301093;216.832;2023-08-29;00:35:07
9781892;HONDA_ACCORD_2018;24.8947829;121.1300847;216.838;2023-08-29;00:35:07
9781892;HONDA_ACCORD_2018;24.8947763;121.1300604;216.825;2023-08-29;00:35:07
9781892;HONDA_ACCORD_2018;24.8947695;121.1300359;216.807;2023-08-29;00:35:07
9781892;HONDA_ACCORD_2018;24.894763;121.1300115;216.79;2023-08-29;00:35:07
9781892;HONDA_ACCORD_2018;24.8947563;121.129987;216.769;2023-08-29;00:35:07
9781892;HONDA_ACCORD_2018;24.8947497;121.1299626;216.759;2023-08-29;00:35:08
9781892;HONDA_ACCORD_2018;24.894743;121.1299382;216.736;2023-08-29;00:35:08
9781892;HONDA_ACCORD_2018;24.8947363;121.1299138;216.739;2023-08-29;00:35:08
9781892;HONDA_ACCORD_2018;24.8947297;121.1298892;216.726;2023-08-29;00:35:08
9781892;HONDA_ACCORD_2018;24.8947231;121.1298647;216.715;2023-08-29;00:35:08
9781892;HONDA_ACCORD_2018;24.8947097;121.1298158;216.694;2023-08-29;00:35:08
9781892;HONDA_ACCORD_2018;24.8947029;121.1297914;216.675;2023-08-29;00:35:08
9781892;HONDA_ACCORD_2018;24.8946966;121.1297667;216.65;2023-08-29;00:35:08
9781892;HONDA_ACCORD_2018;24.8946899;121.1297422;216.637;2023-08-29;00:35:08
9781892;HONDA_ACCORD_2018;24.8946832;121.1297177;216.62;2023-08-29;00:35:09
9781892;HONDA_ACCORD_2018;24.8946696;121.1296686;216.592;2023-08-29;00:35:09
9781892;HONDA_ACCORD_2018;24.894663;121.129644;216.544;2023-08-29;00:35:09
9781892;HONDA_ACCORD_2018;24.8946563;121.1296194;216.486;2023-08-29;00:35:09
9781892;HONDA_ACCORD_2018;24.8946497;121.1295948;216.464;2023-08-29;00:35:09
9781892;HONDA_ACCORD_2018;24.894643;121.1295703;216.459;2023-08-29;00:35:09
9781892;HONDA_ACCORD_2018;24.8946364;121.1295456;216.408;2023-08-29;00:35:09
9781892;HONDA_ACCORD_2018;24.8946298;121.1295211;216.402;2023-08-29;00:35:09
9781892;HONDA_ACCORD_2018;24.8946232;121.1294964;216.424;2023-08-29;00:35:09
9781892;HONDA_ACCORD_2018;24.8946166;121.1294718;216.373;2023-08-29;00:35:10
9781892;HONDA_ACCORD_2018;24.8946036;121.1294225;216.327;2023-08-29;00:35:10
9781892;HONDA_ACCORD_2018;24.8945969;121.1293978;216.331;2023-08-29;00:35:10
9781892;HONDA_ACCORD_2018;24.8945902;121.1293731;216.338;2023-08-29;00:35:10
9781892;HONDA_ACCORD_2018;24.8945835;121.1293484;216.324;2023-08-29;00:35:10
9781892;HONDA_ACCORD_2018;24.8945769;121.1293237;216.296;2023-08-29;00:35:10
9781892;HONDA_ACCORD_2018;24.8945703;121.1292989;216.272;2023-08-29;00:35:10
9781892;HONDA_ACCORD_2018;24.8945636;121.129274;216.295;2023-08-29;00:35:10
9781892;HONDA_ACCORD_2018;24.8945572;121.1292491;216.298;2023-08-29;00:35:10
9781892;HONDA_ACCORD_2018;24.8945505;121.1292243;216.308;2023-08-29;00:35:11
9781892;HONDA_ACCORD_2018;24.8945438;121.1291995;216.294;2023-08-29;00:35:11
9781892;HONDA_ACCORD_2018;24.8945372;121.1291747;216.287;2023-08-29;00:35:11
9781892;HONDA_ACCORD_2018;24.8945307;121.1291497;216.261;2023-08-29;00:35:11
9781892;HONDA_ACCORD_2018;24.894524;121.1291246;216.265;2023-08-29;00:35:11
9781892;HONDA_ACCORD_2018;24.8945169;121.1290996;216.288;2023-08-29;00:35:11
9781892;HONDA_ACCORD_2018;24.89451;121.1290749;216.282;2023-08-29;00:35:11
9781892;HONDA_ACCORD_2018;24.8945029;121.12905;216.268;2023-08-29;00:35:11
9781892;HONDA_ACCORD_2018;24.8944962;121.1290249;216.248;2023-08-29;00:35:11
9781892;HONDA_ACCORD_2018;24.8944895;121.1289999;216.254;2023-08-29;00:35:11
9781892;HONDA_ACCORD_2018;24.8944829;121.1289748;216.251;2023-08-29;00:35:12
9781892;HONDA_ACCORD_2018;24.8944765;121.1289497;216.228;2023-08-29;00:35:12
9781892;HONDA_ACCORD_2018;24.89447;121.1289248;216.21;2023-08-29;00:35:12
9781892;HONDA_ACCORD_2018;24.8944632;121.1288997;216.18;2023-08-29;00:35:12
9781892;HONDA_ACCORD_2018;24.8944564;121.1288746;216.164;2023-08-29;00:35:12
9781892;HONDA_ACCORD_2018;24.8944498;121.1288494;216.152;2023-08-29;00:35:12
9781892;HONDA_ACCORD_2018;24.8944432;121.1288242;216.159;2023-08-29;00:35:12
9781892;HONDA_ACCORD_2018;24.8944366;121.1287992;216.147;2023-08-29;00:35:12
9781892;HONDA_ACCORD_2018;24.89443;121.1287739;216.148;2023-08-29;00:35:12
9781892;HONDA_ACCORD_2018;24.894423;121.1287487;216.134;2023-08-29;00:35:12
9781892;HONDA_ACCORD_2018;24.8944164;121.1287236;216.121;2023-08-29;00:35:13
9781892;HONDA_ACCORD_2018;24.8944099;121.1286982;216.117;2023-08-29;00:35:13
9781892;HONDA_ACCORD_2018;24.894403;121.1286728;216.101;2023-08-29;00:35:13
9781892;HONDA_ACCORD_2018;24.8943961;121.1286473;216.107;2023-08-29;00:35:13
9781892;HONDA_ACCORD_2018;24.8943896;121.1286218;216.098;2023-08-29;00:35:13
9781892;HONDA_ACCORD_2018;24.8943834;121.1285964;216.102;2023-08-29;00:35:13
9781892;HONDA_ACCORD_2018;24.8943771;121.128571;216.085;2023-08-29;00:35:13
9781892;HONDA_ACCORD_2018;24.8943707;121.1285455;216.069;2023-08-29;00:35:13
9781892;HONDA_ACCORD_2018;24.8943641;121.1285201;216.076;2023-08-29;00:35:13
9781892;HONDA_ACCORD_2018;24.8943575;121.1284946;216.088;2023-08-29;00:35:13
9781892;HONDA_ACCORD_2018;24.8943508;121.1284689;216.097;2023-08-29;00:35:14
9781892;HONDA_ACCORD_2018;24.8943445;121.1284432;216.105;2023-08-29;00:35:14
9781892;HONDA_ACCORD_2018;24.8943371;121.1284172;216.154;2023-08-29;00:35:14
9781892;HONDA_ACCORD_2018;24.8943307;121.1283913;216.124;2023-08-29;00:35:14
9781892;HONDA_ACCORD_2018;24.8943242;121.1283657;216.124;2023-08-29;00:35:14
9781892;HONDA_ACCORD_2018;24.8943173;121.12834;216.122;2023-08-29;00:35:14
9781892;HONDA_ACCORD_2018;24.8943105;121.1283142;216.175;2023-08-29;00:35:14
9781892;HONDA_ACCORD_2018;24.8943035;121.1282886;216.165;2023-08-29;00:35:14
9781892;HONDA_ACCORD_2018;24.8942968;121.1282629;216.178;2023-08-29;00:35:14
9781892;HONDA_ACCORD_2018;24.8942901;121.1282373;216.163;2023-08-29;00:35:14
9781892;HONDA_ACCORD_2018;24.8942835;121.1282117;216.137;2023-08-29;00:35:15
9781892;HONDA_ACCORD_2018;24.8942769;121.128186;216.134;2023-08-29;00:35:15
9781892;HONDA_ACCORD_2018;24.8942702;121.12816;216.121;2023-08-29;00:35:15
9781892;HONDA_ACCORD_2018;24.8942637;121.1281342;216.075;2023-08-29;00:35:15
9781892;HONDA_ACCORD_2018;24.8942572;121.1281082;216.088;2023-08-29;00:35:15
9781892;HONDA_ACCORD_2018;24.8942508;121.1280822;216.104;2023-08-29;00:35:15
9781892;HONDA_ACCORD_2018;24.894244;121.1280564;216.136;2023-08-29;00:35:15
9781892;HONDA_ACCORD_2018;24.8942373;121.1280305;216.133;2023-08-29;00:35:15
9781892;HONDA_ACCORD_2018;24.8942309;121.1280046;216.084;2023-08-29;00:35:15
9781892;HONDA_ACCORD_2018;24.8942247;121.1279786;216.083;2023-08-29;00:35:15
9781892;HONDA_ACCORD_2018;24.8942184;121.1279526;216.02;2023-08-29;00:35:16
9781892;HONDA_ACCORD_2018;24.894212;121.1279265;216.025;2023-08-29;00:35:16
9781892;HONDA_ACCORD_2018;24.8942056;121.1279005;216.005;2023-08-29;00:35:16
9781892;HONDA_ACCORD_2018;24.8941994;121.1278744;215.945;2023-08-29;00:35:16
9781892;HONDA_ACCORD_2018;24.894193;121.1278482;215.927;2023-08-29;00:35:16
9781892;HONDA_ACCORD_2018;24.8941869;121.1278221;215.885;2023-08-29;00:35:16
9781892;HONDA_ACCORD_2018;24.8941807;121.1277962;215.834;2023-08-29;00:35:16
9781892;HONDA_ACCORD_2018;24.8941746;121.12777;215.818;2023-08-29;00:35:16
9781892;HONDA_ACCORD_2018;24.8941684;121.1277439;215.807;2023-08-29;00:35:16
9781892;HONDA_ACCORD_2018;24.8941622;121.1277178;215.782;2023-08-29;00:35:16
9781892;HONDA_ACCORD_2018;24.894156;121.1276918;215.778;2023-08-29;00:35:17
9781892;HONDA_ACCORD_2018;24.8941499;121.1276658;215.706;2023-08-29;00:35:17
9781892;HONDA_ACCORD_2018;24.8941438;121.1276397;215.688;2023-08-29;00:35:17
9781892;HONDA_ACCORD_2018;24.8941376;121.1276137;215.645;2023-08-29;00:35:17
9781892;HONDA_ACCORD_2018;24.8941315;121.1275877;215.601;2023-08-29;00:35:17
9781892;HONDA_ACCORD_2018;24.8941253;121.1275616;215.593;2023-08-29;00:35:17
9781892;HONDA_ACCORD_2018;24.8941192;121.1275356;215.573;2023-08-29;00:35:17
9781892;HONDA_ACCORD_2018;24.8941131;121.1275096;215.487;2023-08-29;00:35:17
9781892;HONDA_ACCORD_2018;24.894107;121.1274835;215.485;2023-08-29;00:35:17
9781892;HONDA_ACCORD_2018;24.8941009;121.1274576;215.443;2023-08-29;00:35:17
9781892;HONDA_ACCORD_2018;24.8940885;121.1274056;215.415;2023-08-29;00:35:18
9781892;HONDA_ACCORD_2018;24.8940823;121.1273797;215.442;2023-08-29;00:35:18
9781892;HONDA_ACCORD_2018;24.8940761;121.1273537;215.403;2023-08-29;00:35:18
9781892;HONDA_ACCORD_2018;24.8940699;121.1273279;215.351;2023-08-29;00:35:18
9781892;HONDA_ACCORD_2018;24.8940638;121.1273021;215.318;2023-08-29;00:35:18
9781892;HONDA_ACCORD_2018;24.8940575;121.1272762;215.342;2023-08-29;00:35:18
9781892;HONDA_ACCORD_2018;24.8940514;121.1272505;215.296;2023-08-29;00:35:18
9781892;HONDA_ACCORD_2018;24.8940452;121.1272246;215.336;2023-08-29;00:35:18
9781892;HONDA_ACCORD_2018;24.894039;121.1271988;215.323;2023-08-29;00:35:18
9781892;HONDA_ACCORD_2018;24.8940328;121.1271732;215.298;2023-08-29;00:35:19
9781892;HONDA_ACCORD_2018;24.8940268;121.1271474;215.284;2023-08-29;00:35:19
9781892;HONDA_ACCORD_2018;24.8940208;121.1271218;215.251;2023-08-29;00:35:19
9781892;HONDA_ACCORD_2018;24.8940146;121.1270961;215.231;2023-08-29;00:35:19
9781892;HONDA_ACCORD_2018;24.8940087;121.1270706;215.218;2023-08-29;00:35:19
9781892;HONDA_ACCORD_2018;24.8940026;121.127045;215.207;2023-08-29;00:35:19
9781892;HONDA_ACCORD_2018;24.8939969;121.1270194;215.152;2023-08-29;00:35:19
9781892;HONDA_ACCORD_2018;24.893991;121.1269939;215.14;2023-08-29;00:35:19
9781892;HONDA_ACCORD_2018;24.8939852;121.1269683;215.156;2023-08-29;00:35:19
9781892;HONDA_ACCORD_2018;24.8939794;121.1269428;215.102;2023-08-29;00:35:19
9781892;HONDA_ACCORD_2018;24.8939737;121.1269174;215.055;2023-08-29;00:35:20
9781892;HONDA_ACCORD_2018;24.8939678;121.1268918;215.064;2023-08-29;00:35:20
9781892;HONDA_ACCORD_2018;24.8939621;121.1268665;215.035;2023-08-29;00:35:20
9781892;HONDA_ACCORD_2018;24.8939565;121.1268412;215.041;2023-08-29;00:35:20
9781892;HONDA_ACCORD_2018;24.8939508;121.1268158;215.079;2023-08-29;00:35:20
9781892;HONDA_ACCORD_2018;24.8939451;121.1267906;215.071;2023-08-29;00:35:20
9781892;HONDA_ACCORD_2018;24.8939395;121.1267653;215.046;2023-08-29;00:35:20
9781892;HONDA_ACCORD_2018;24.893934;121.1267401;215.06;2023-08-29;00:35:20
9781892;HONDA_ACCORD_2018;24.8939285;121.1267151;215.085;2023-08-29;00:35:20
9781892;HONDA_ACCORD_2018;24.8939228;121.1266902;215.063;2023-08-29;00:35:20
9781892;HONDA_ACCORD_2018;24.8939174;121.1266652;215.034;2023-08-29;00:35:21
9781892;HONDA_ACCORD_2018;24.893912;121.1266405;215.013;2023-08-29;00:35:21
9781892;HONDA_ACCORD_2018;24.8939064;121.1266158;215.058;2023-08-29;00:35:21
9781892;HONDA_ACCORD_2018;24.8939009;121.1265913;215.042;2023-08-29;00:35:21
9781892;HONDA_ACCORD_2018;24.8938955;121.1265669;215.028;2023-08-29;00:35:21
9781892;HONDA_ACCORD_2018;24.8938903;121.1265426;214.996;2023-08-29;00:35:21
9781892;HONDA_ACCORD_2018;24.893885;121.1265184;215.004;2023-08-29;00:35:21
9781892;HONDA_ACCORD_2018;24.8938798;121.1264943;214.954;2023-08-29;00:35:21
9781892;HONDA_ACCORD_2018;24.8938745;121.1264704;214.957;2023-08-29;00:35:21
9781892;HONDA_ACCORD_2018;24.8938693;121.1264466;214.918;2023-08-29;00:35:21
9781892;HONDA_ACCORD_2018;24.8938593;121.1263989;214.881;2023-08-29;00:35:22
9781892;HONDA_ACCORD_2018;24.8938541;121.1263755;214.835;2023-08-29;00:35:22
9781892;HONDA_ACCORD_2018;24.8938491;121.126352;214.887;2023-08-29;00:35:22
9781892;HONDA_ACCORD_2018;24.8938442;121.1263286;214.914;2023-08-29;00:35:22
9781892;HONDA_ACCORD_2018;24.8938394;121.1263054;214.905;2023-08-29;00:35:22
9781892;HONDA_ACCORD_2018;24.8938345;121.1262824;214.872;2023-08-29;00:35:22
9781892;HONDA_ACCORD_2018;24.8938297;121.1262595;214.872;2023-08-29;00:35:22
9781892;HONDA_ACCORD_2018;24.8938251;121.1262366;214.856;2023-08-29;00:35:22
9781892;HONDA_ACCORD_2018;24.8938202;121.126214;214.823;2023-08-29;00:35:22
9781892;HONDA_ACCORD_2018;24.8938155;121.1261913;214.827;2023-08-29;00:35:23
9781892;HONDA_ACCORD_2018;24.8938108;121.1261688;214.778;2023-08-29;00:35:23
9781892;HONDA_ACCORD_2018;24.8938061;121.1261463;214.776;2023-08-29;00:35:23
9781892;HONDA_ACCORD_2018;24.8938013;121.126124;214.733;2023-08-29;00:35:23
9781892;HONDA_ACCORD_2018;24.8937964;121.1261017;214.75;2023-08-29;00:35:23
9781892;HONDA_ACCORD_2018;24.8937919;121.1260795;214.727;2023-08-29;00:35:23
9781892;HONDA_ACCORD_2018;24.8937874;121.1260572;214.734;2023-08-29;00:35:23
9781892;HONDA_ACCORD_2018;24.8937828;121.1260351;214.699;2023-08-29;00:35:23
9781892;HONDA_ACCORD_2018;24.8937783;121.1260131;214.701;2023-08-29;00:35:23
9781892;HONDA_ACCORD_2018;24.893774;121.1259909;214.676;2023-08-29;00:35:23
9781892;HONDA_ACCORD_2018;24.8937651;121.1259469;214.621;2023-08-29;00:35:24
9781892;HONDA_ACCORD_2018;24.8937606;121.1259249;214.605;2023-08-29;00:35:24
9781892;HONDA_ACCORD_2018;24.8937563;121.1259031;214.552;2023-08-29;00:35:24
9781892;HONDA_ACCORD_2018;24.8937519;121.1258812;214.516;2023-08-29;00:35:24
9781892;HONDA_ACCORD_2018;24.8937476;121.1258593;214.474;2023-08-29;00:35:24
9781892;HONDA_ACCORD_2018;24.8937433;121.1258375;214.42;2023-08-29;00:35:24
9781892;HONDA_ACCORD_2018;24.8937389;121.1258157;214.395;2023-08-29;00:35:24
9781892;HONDA_ACCORD_2018;24.8937346;121.1257937;214.343;2023-08-29;00:35:24
9781892;HONDA_ACCORD_2018;24.8937303;121.1257719;214.33;2023-08-29;00:35:24
9781892;HONDA_ACCORD_2018;24.8937259;121.12575;214.299;2023-08-29;00:35:25
9781892;HONDA_ACCORD_2018;24.8937173;121.1257062;214.29;2023-08-29;00:35:25
9781892;HONDA_ACCORD_2018;24.8937086;121.1256624;214.235;2023-08-29;00:35:25
9781892;HONDA_ACCORD_2018;24.8937042;121.1256403;214.227;2023-08-29;00:35:25
9781892;HONDA_ACCORD_2018;24.8936999;121.1256183;214.188;2023-08-29;00:35:25
9781892;HONDA_ACCORD_2018;24.8936955;121.1255962;214.164;2023-08-29;00:35:25
9781892;HONDA_ACCORD_2018;24.8936868;121.125552;214.141;2023-08-29;00:35:25
9781892;HONDA_ACCORD_2018;24.8936781;121.1255077;214.074;2023-08-29;00:35:26
9781892;HONDA_ACCORD_2018;24.8936738;121.1254855;214.016;2023-08-29;00:35:26
9781892;HONDA_ACCORD_2018;24.8936693;121.1254632;213.983;2023-08-29;00:35:26
9781892;HONDA_ACCORD_2018;24.8936651;121.1254409;213.929;2023-08-29;00:35:26
9781892;HONDA_ACCORD_2018;24.8936608;121.1254185;213.892;2023-08-29;00:35:26
9781892;HONDA_ACCORD_2018;24.8936566;121.1253962;213.832;2023-08-29;00:35:26
9781892;HONDA_ACCORD_2018;24.8936521;121.1253737;213.857;2023-08-29;00:35:26
9781892;HONDA_ACCORD_2018;24.8936435;121.1253288;213.8;2023-08-29;00:35:26
9781892;HONDA_ACCORD_2018;24.8936393;121.1253062;213.777;2023-08-29;00:35:27
9781892;HONDA_ACCORD_2018;24.8936309;121.125261;213.73;2023-08-29;00:35:27
9781892;HONDA_ACCORD_2018;24.8936225;121.1252158;213.686;2023-08-29;00:35:27
9781892;HONDA_ACCORD_2018;24.8936142;121.1251705;213.67;2023-08-29;00:35:27
9781892;HONDA_ACCORD_2018;24.8936058;121.1251252;213.604;2023-08-29;00:35:27
9781892;HONDA_ACCORD_2018;24.8935977;121.1250798;213.542;2023-08-29;00:35:28
9781892;HONDA_ACCORD_2018;24.8935896;121.1250342;213.473;2023-08-29;00:35:28
9781892;HONDA_ACCORD_2018;24.8935856;121.1250114;213.445;2023-08-29;00:35:28
9781892;HONDA_ACCORD_2018;24.8935777;121.1249658;213.389;2023-08-29;00:35:28
9781892;HONDA_ACCORD_2018;24.8935699;121.1249201;213.326;2023-08-29;00:35:28
9781892;HONDA_ACCORD_2018;24.8935622;121.1248744;213.274;2023-08-29;00:35:28
9781892;HONDA_ACCORD_2018;24.8935547;121.1248288;213.185;2023-08-29;00:35:29
9781892;HONDA_ACCORD_2018;24.8935471;121.1247832;213.14;2023-08-29;00:35:29
9781892;HONDA_ACCORD_2018;24.8935398;121.1247374;213.107;2023-08-29;00:35:29
9781892;HONDA_ACCORD_2018;24.8935361;121.1247146;213.095;2023-08-29;00:35:29
9781892;HONDA_ACCORD_2018;24.8935324;121.1246917;213.055;2023-08-29;00:35:29
9781892;HONDA_ACCORD_2018;24.8935288;121.1246689;213.023;2023-08-29;00:35:29
9781892;HONDA_ACCORD_2018;24.8935216;121.1246232;212.976;2023-08-29;00:35:30
9781892;HONDA_ACCORD_2018;24.8935147;121.1245775;212.888;2023-08-29;00:35:30
9781892;HONDA_ACCORD_2018;24.8935077;121.1245318;212.859;2023-08-29;00:35:30
9781892;HONDA_ACCORD_2018;24.8935042;121.124509;212.81;2023-08-29;00:35:30
9781892;HONDA_ACCORD_2018;24.8935007;121.1244862;212.8;2023-08-29;00:35:30
9781892;HONDA_ACCORD_2018;24.8934972;121.1244634;212.764;2023-08-29;00:35:30
9781892;HONDA_ACCORD_2018;24.8934937;121.1244408;212.748;2023-08-29;00:35:30
9781892;HONDA_ACCORD_2018;24.8934903;121.1244179;212.749;2023-08-29;00:35:30
9781892;HONDA_ACCORD_2018;24.8934866;121.1243952;212.737;2023-08-29;00:35:31
9781892;HONDA_ACCORD_2018;24.8934833;121.1243724;212.724;2023-08-29;00:35:31
9781892;HONDA_ACCORD_2018;24.8934766;121.1243271;212.671;2023-08-29;00:35:31
9781892;HONDA_ACCORD_2018;24.89347;121.1242818;212.645;2023-08-29;00:35:31
9781892;HONDA_ACCORD_2018;24.8934634;121.1242367;212.599;2023-08-29;00:35:31
9781892;HONDA_ACCORD_2018;24.8934569;121.1241916;212.533;2023-08-29;00:35:31
9781892;HONDA_ACCORD_2018;24.8934506;121.1241466;212.474;2023-08-29;00:35:32
9781892;HONDA_ACCORD_2018;24.8934441;121.1241017;212.495;2023-08-29;00:35:32
9781892;HONDA_ACCORD_2018;24.893441;121.1240792;212.39;2023-08-29;00:35:32
9781892;HONDA_ACCORD_2018;24.8934377;121.1240568;212.368;2023-08-29;00:35:32
9781892;HONDA_ACCORD_2018;24.8934314;121.124012;212.311;2023-08-29;00:35:32
9781892;HONDA_ACCORD_2018;24.8934251;121.1239673;212.293;2023-08-29;00:35:32
9781892;HONDA_ACCORD_2018;24.8934188;121.1239227;212.256;2023-08-29;00:35:33
9781892;HONDA_ACCORD_2018;24.8934158;121.1239005;212.209;2023-08-29;00:35:33
9781892;HONDA_ACCORD_2018;24.8934096;121.1238562;212.13;2023-08-29;00:35:33
9781892;HONDA_ACCORD_2018;24.8934036;121.1238121;212.093;2023-08-29;00:35:33
9781892;HONDA_ACCORD_2018;24.8934007;121.1237898;212.063;2023-08-29;00:35:33
9781892;HONDA_ACCORD_2018;24.8933978;121.1237678;212.054;2023-08-29;00:35:33
9781892;HONDA_ACCORD_2018;24.8933921;121.1237237;212.016;2023-08-29;00:35:34
9781892;HONDA_ACCORD_2018;24.8933862;121.1236797;211.97;2023-08-29;00:35:34
9781892;HONDA_ACCORD_2018;24.8933806;121.1236358;211.953;2023-08-29;00:35:34
9781892;HONDA_ACCORD_2018;24.893375;121.1235919;211.901;2023-08-29;00:35:34
9781892;HONDA_ACCORD_2018;24.8933698;121.123548;211.795;2023-08-29;00:35:34
9781892;HONDA_ACCORD_2018;24.8933645;121.1235043;211.737;2023-08-29;00:35:35
9781892;HONDA_ACCORD_2018;24.8933618;121.1234823;211.766;2023-08-29;00:35:35
9781892;HONDA_ACCORD_2018;24.8933593;121.1234604;211.752;2023-08-29;00:35:35
9781892;HONDA_ACCORD_2018;24.8933542;121.1234166;211.724;2023-08-29;00:35:35
9781892;HONDA_ACCORD_2018;24.8933491;121.1233728;211.724;2023-08-29;00:35:35
9781892;HONDA_ACCORD_2018;24.8933442;121.1233291;211.713;2023-08-29;00:35:35
9781892;HONDA_ACCORD_2018;24.8933392;121.1232853;211.657;2023-08-29;00:35:36
9781892;HONDA_ACCORD_2018;24.8933342;121.1232415;211.579;2023-08-29;00:35:36
9781892;HONDA_ACCORD_2018;24.8933291;121.1231977;211.546;2023-08-29;00:35:36
9781892;HONDA_ACCORD_2018;24.8933266;121.1231759;211.554;2023-08-29;00:35:36
9781892;HONDA_ACCORD_2018;24.8933218;121.1231321;211.535;2023-08-29;00:35:36
9781892;HONDA_ACCORD_2018;24.8933169;121.1230883;211.517;2023-08-29;00:35:36
9781892;HONDA_ACCORD_2018;24.8933123;121.1230446;211.468;2023-08-29;00:35:37
9781892;HONDA_ACCORD_2018;24.8933075;121.1230008;211.419;2023-08-29;00:35:37
9781892;HONDA_ACCORD_2018;24.8933027;121.1229572;211.388;2023-08-29;00:35:37
9781892;HONDA_ACCORD_2018;24.8932979;121.1229136;211.383;2023-08-29;00:35:37
9781892;HONDA_ACCORD_2018;24.8932953;121.1228919;211.357;2023-08-29;00:35:37
9781892;HONDA_ACCORD_2018;24.8932929;121.12287;211.36;2023-08-29;00:35:37
9781892;HONDA_ACCORD_2018;24.893288;121.1228265;211.281;2023-08-29;00:35:38
9781892;HONDA_ACCORD_2018;24.8932833;121.122783;211.26;2023-08-29;00:35:38
9781892;HONDA_ACCORD_2018;24.8932809;121.1227612;211.25;2023-08-29;00:35:38
9781892;HONDA_ACCORD_2018;24.8932763;121.1227177;211.209;2023-08-29;00:35:38
9781892;HONDA_ACCORD_2018;24.8932717;121.1226743;211.193;2023-08-29;00:35:38
9781892;HONDA_ACCORD_2018;24.8932674;121.1226309;211.143;2023-08-29;00:35:39
9781892;HONDA_ACCORD_2018;24.8932653;121.1226094;211.123;2023-08-29;00:35:39
9781892;HONDA_ACCORD_2018;24.8932631;121.1225878;211.184;2023-08-29;00:35:39
9781892;HONDA_ACCORD_2018;24.8932611;121.1225662;211.104;2023-08-29;00:35:39
9781892;HONDA_ACCORD_2018;24.8932591;121.1225446;211.13;2023-08-29;00:35:39
9781892;HONDA_ACCORD_2018;24.893257;121.1225231;211.087;2023-08-29;00:35:39
9781892;HONDA_ACCORD_2018;24.893255;121.1225015;211.089;2023-08-29;00:35:39
9781892;HONDA_ACCORD_2018;24.8932531;121.1224801;211.058;2023-08-29;00:35:39
9781892;HONDA_ACCORD_2018;24.8932513;121.1224584;211.032;2023-08-29;00:35:39
9781892;HONDA_ACCORD_2018;24.8932494;121.1224369;211.032;2023-08-29;00:35:39
9781892;HONDA_ACCORD_2018;24.8932474;121.1224154;211.012;2023-08-29;00:35:40
9781892;HONDA_ACCORD_2018;24.8932455;121.1223939;211.005;2023-08-29;00:35:40
9781892;HONDA_ACCORD_2018;24.8932438;121.1223723;211.02;2023-08-29;00:35:40
9781892;HONDA_ACCORD_2018;24.893242;121.1223508;210.981;2023-08-29;00:35:40
9781892;HONDA_ACCORD_2018;24.89324;121.1223293;210.98;2023-08-29;00:35:40
9781892;HONDA_ACCORD_2018;24.8932382;121.1223078;210.937;2023-08-29;00:35:40
9781892;HONDA_ACCORD_2018;24.8932365;121.1222863;210.903;2023-08-29;00:35:40
9781892;HONDA_ACCORD_2018;24.8932348;121.1222648;210.876;2023-08-29;00:35:40
9781892;HONDA_ACCORD_2018;24.8932312;121.1222218;210.805;2023-08-29;00:35:40
9781892;HONDA_ACCORD_2018;24.8932275;121.122179;210.764;2023-08-29;00:35:41
9781892;HONDA_ACCORD_2018;24.893224;121.1221361;210.734;2023-08-29;00:35:41
9781892;HONDA_ACCORD_2018;24.8932205;121.1220933;210.712;2023-08-29;00:35:41
9781892;HONDA_ACCORD_2018;24.8932169;121.1220505;210.598;2023-08-29;00:35:41
9781892;HONDA_ACCORD_2018;24.8932135;121.1220078;210.541;2023-08-29;00:35:41
9781892;HONDA_ACCORD_2018;24.8932102;121.121965;210.514;2023-08-29;00:35:42
9781892;HONDA_ACCORD_2018;24.8932069;121.1219223;210.487;2023-08-29;00:35:42
9781892;HONDA_ACCORD_2018;24.8932037;121.1218794;210.458;2023-08-29;00:35:42
9781892;HONDA_ACCORD_2018;24.8932008;121.1218366;210.378;2023-08-29;00:35:42
9781892;HONDA_ACCORD_2018;24.8931979;121.1217938;210.329;2023-08-29;00:35:42
9781892;HONDA_ACCORD_2018;24.8931948;121.121751;210.304;2023-08-29;00:35:43
9781892;HONDA_ACCORD_2018;24.8931934;121.1217295;210.274;2023-08-29;00:35:43
9781892;HONDA_ACCORD_2018;24.8931919;121.1217081;210.266;2023-08-29;00:35:43
9781892;HONDA_ACCORD_2018;24.893189;121.1216652;210.253;2023-08-29;00:35:43
9781892;HONDA_ACCORD_2018;24.893186;121.1216222;210.219;2023-08-29;00:35:43
